,osm_id,highway,permlanes,lit,maxspeed,name,oneway,length,freespeed,modes,pav,obst,cross,x_start,y_start,x_end,y_end,capacity,id,inf,geometry,from1,to1
69,10971763,secondary,2,,,Ιουλιανού,0,37.216,30.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,2: with pedestrian crossing controlled by traffic lights,476023.267,4204633.071,476035.718,4204641.398,1200.0,70,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (476059.43745944864 4204633.071172564, 476035.7179609573 4204638.2884997735, 476032.1136461965 4204639.874544956, 476023.2669750245 4204641.398204559)",999.0,999.0
70,10971763,secondary,2,,,Ιουλιανού,0,115.657,30.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,2: with pedestrian crossing controlled by traffic lights,476127.8276,4204597.216,476229.1628,4204619.58,1200.0,71,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (476241.2559976797 4204597.216320376, 476229.1628032029 4204599.603477791, 476164.0017999521 4204612.451863452, 476139.16608021886 4204617.350358337, 476137.9725653386 4204617.5868235035, 476127.82764329255 4204619.58014155)",999.0,999.0
71,10971763,secondary,2,,,Ιουλιανού,0,69.735,30.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,2: with pedestrian crossing controlled by traffic lights,476059.4375,4204619.58,476119.3151,4204633.071,1200.0,72,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (476127.82764329255 4204619.58014155, 476119.3150548781 4204621.25806244, 476059.43745944864 4204633.071172564)",999.0,999.0
72,10971764,residential,1,,,Μπόταση,0,64.209,15.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,476373.8523,4204013.212,476373.8523,4204075.973,1200.0,73,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (476360.4119708625 4204013.212531276, 476373.85231917934 4204075.973653996)",999.0,999.0
73,10971765,residential,1,,,Τζωρτζ,0,0.002,30.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,476266.8463,4203907.488,476266.8463,4203907.486,1200.0,74,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (476266.846452699 4203907.488082316, 476266.84634733084 4203907.486531765)",999.0,999.0
74,10971765,residential,1,,,Τζωρτζ,0,70.414,30.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,476266.8465,4203973.527,476279.236,4203907.488,1200.0,75,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (476282.0979908668 4203973.527920003, 476279.23597208154 4203970.751236282, 476273.450394087 4203965.175858595, 476270.1211189082 4203955.67673851, 476266.8465019236 4203907.488806673)",999.0,999.0
75,10971765,residential,1,,,Τζωρτζ,0,0.001,30.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,476266.8465,4203907.488,476266.8465,4203907.488,1200.0,76,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (476266.8465019236 4203907.488806673, 476266.846452699 4203907.488082316)",999.0,999.0
76,10971766,secondary,1,yes,,Καποδιστρίου,0,77.344,30.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,2: with pedestrian crossing controlled by traffic lights,476218.5827,4204027.283,476222.918,4204044.055,1200.0,77,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (476294.05532488105 4204027.283756569, 476222.9179927193 4204043.089118731, 476218.58272386715 4204044.055850374)",999.0,999.0
77,10971766,secondary,1,yes,,Καποδιστρίου,0,80.148,30.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,2: with pedestrian crossing controlled by traffic lights,476139.9358,4204044.055,476213.0273,4204059.262,1200.0,78,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (476218.58272386715 4204044.055850374, 476213.0273185483 4204045.192542473, 476147.8008593335 4204058.185441709, 476144.49164912646 4204058.672137432, 476139.9357680554 4204059.262308373)",999.0,999.0
78,10971767,residential,1,,,Κάνιγγος,0,60.153,30.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,476230.7461,4204164.171,476241.6977,4204105.2,1200.0,79,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (476242.4903709527 4204164.171726371, 476241.69768433133 4204160.312829604, 476241.48398506147 4204159.292673461, 476230.74613662664 4204105.200517346)",999.0,999.0
79,10971767,residential,1,,,Κάνιγγος,0,62.367,30.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,2: with pedestrian crossing controlled by traffic lights,476218.5827,4204105.2,476219.4733,4204044.055,1200.0,80,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (476230.74613662664 4204105.200517346, 476219.4733427303 4204048.369371065, 476218.58272386715 4204044.055850374)",999.0,999.0
80,10971767,residential,1,,,Κάνιγγος,0,58.361,30.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,2: with pedestrian crossing controlled by traffic lights,476207.5368,4204044.055,476211.3602,4203986.791,1200.0,81,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (476218.58272386715 4204044.055850374, 476211.3602274666 4204003.157044022, 476209.64467642084 4203995.994402489, 476207.53683285567 4203986.791349739)",999.0,999.0
81,10971769,residential,1,,,Τοσίτσα,1,35.897,30.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,476604.7912,4204223.337,476604.7912,4204216.291,1200.0,82,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (476569.606931926 4204223.337166544, 476604.79115640983 4204216.291346391)",999.0,999.0
82,10971769,residential,1,,,Τοσίτσα,1,41.533,30.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,476569.6069,4204231.685,476563.6654,4204223.337,1200.0,83,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (476528.93817092496 4204231.685845308, 476563.66544861905 4204224.552388276, 476569.606931926 4204223.337166544)",999.0,999.0
83,10971769,residential,1,,,Τοσίτσα,1,56.241,30.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,476486.9591,4204251.601,476486.9591,4204239.339,1200.0,84,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (476432.09358674416 4204251.60149438, 476486.95909223816 4204239.339464204)",999.0,999.0
84,10971769,residential,1,,,Τοσίτσα,1,42.688,30.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,476528.9382,4204239.339,476494.0858,4204231.685,1200.0,85,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (476486.95909223816 4204239.339464204, 476494.08579665516 4204238.043132565, 476528.93817092496 4204231.685845308)",999.0,999.0
85,10971769,residential,1,,,Τοσίτσα,1,33.857,30.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,476637.9833,4204216.291,476637.9833,4204209.684,1200.0,86,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (476604.79115640983 4204216.291346391, 476637.9833252394 4204209.684053425)",999.0,999.0
86,10971769,residential,1,,,Τοσίτσα,1,30.644,30.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,476667.5715,4204209.684,476667.5715,4204201.755,1200.0,87,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (476637.9833252394 4204209.684053425, 476667.5714554916 4204201.755672565)",999.0,999.0
87,10971776,residential,1,,,Νοταρά,0,120.704,15.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,476528.9382,4204113.467,476528.9382,4204231.685,1200.0,88,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (476504.80324745824 4204113.467107742, 476528.93817092496 4204231.685845308)",999.0,999.0
88,10971776,residential,1,,,Νοταρά,0,74.649,15.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,476542.9689,4204231.685,476542.9689,4204304.975,1200.0,89,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (476528.93817092496 4204231.685845308, 476542.96889771544 4204304.975068334)",999.0,999.0
89,10971776,residential,1,,,Νοταρά,0,72.725,15.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,476556.318,4204304.975,476556.318,4204376.435,1200.0,90,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (476542.96889771544 4204304.975068334, 476556.31802030717 4204376.435529371)",999.0,999.0
90,10971776,residential,1,,,Νοταρά,0,97.8,15.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,476576.4709,4204376.435,476576.4709,4204472.097,1200.0,91,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (476556.31802030717 4204376.435529371, 476576.47090269136 4204472.097822291)",999.0,999.0
91,10971776,residential,1,,,Νοταρά,0,100.527,15.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,476596.1749,4204472.097,476594.7406,4204570.635,1200.0,92,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (476576.47090269136 4204472.097822291, 476594.7405942007 4204563.405054669, 476596.17489515676 4204570.635152188)",999.0,999.0
92,10971782,tertiary,1,,,Σπύρου Τρικούπη,0,100.927,30.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,2: with pedestrian crossing controlled by traffic lights,476614.7772,4204563.015,476633.1042,4204464.022,1200.0,93,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (476634.2273811136 4204563.015420734, 476633.1041936801 4204557.104781565, 476624.893927417 4204513.811803563, 476614.77718585497 4204464.022372224)",999.0,999.0
93,10972181,residential,1,,30,Οκτάβιου Μερλιέ,0,22.307,30.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,2: with pedestrian crossing controlled by traffic lights,476854.606,4203709.29,476860.2463,4203727.566,1200.0,94,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (476867.358512589 4203709.290201427, 476860.2463123292 4203719.051912483, 476857.2478298517 4203723.920106904, 476854.6059706694 4203727.566811137)",999.0,999.0
94,10972181,residential,1,,30,Οκτάβιου Μερλιέ,0,31.371,30.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,1: with pedestrian crossings not controlled by traffic lights,476885.1149,4203654.415,476885.1149,4203680.98,1200.0,95,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (476901.77865991386 4203654.415790462, 476885.11494525714 4203680.980457436)",999.0,999.0
95,10972181,residential,1,,30,Οκτάβιου Μερλιέ,0,33.431,30.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,476867.3585,4203680.98,476881.7402,4203709.29,1200.0,96,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (476885.11494525714 4203680.980457436, 476881.7402497158 4203686.36008507, 476867.358512589 4203709.290201427)",999.0,999.0
96,10972185,residential,1,,,Οικονόμου,0,72.128,15.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,476653.0048,4204353.609,476653.0048,4204282.782,1200.0,97,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (476666.49174325436 4204353.609826277, 476653.00484584837 4204282.782021268)",999.0,999.0
97,10972563,residential,1,,,Ρεθύμνου,0,47.036,15.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,476369.9107,4204461.821,476372.0216,4204415.747,1200.0,98,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (476379.2806808287 4204461.821485146, 476372.021628509 4204426.137445912, 476369.9106636358 4204415.747152314)",999.0,999.0
98,10972563,residential,1,,,Ρεθύμνου,0,50.734,15.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,476379.2807,4204511.521,476379.2807,4204461.821,1200.0,99,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (476389.37226403184 4204511.521944948, 476379.2806808287 4204461.821485146)",999.0,999.0
99,10972563,residential,1,,,Ρεθύμνου,0,46.786,15.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,476399.9888,4204609.503,476399.9888,4204563.673,1200.0,100,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (476409.30513562803 4204609.503421314, 476399.9888340047 4204563.672990074)",999.0,999.0
100,10972563,residential,1,,,Ρεθύμνου,0,53.241,15.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,476389.3723,4204563.673,476390.6992,4204511.521,1200.0,101,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (476399.9888340047 4204563.672990074, 476390.69918726187 4204517.986735172, 476389.37226403184 4204511.521944948)",999.0,999.0
101,10972564,residential,1,,,Κυβέλης,1,65.585,15.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,476314.9698,4204461.821,476314.9698,4204474.555,1200.0,102,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (476379.2806808287 4204461.821485146, 476314.9697844845 4204474.555259853)",999.0,999.0
102,10972565,residential,1,,,Σαριπόλου,0,97.224,15.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,476415.6781,4204501.949,476415.6781,4204406.661,1200.0,103,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (476434.7952954952 4204501.949541113, 476415.6780666802 4204406.661854349)",999.0,999.0
103,10976007,secondary,2,,,Φιλαδελφείας,0,85.94,30.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,475469.586,4204685.582,475547.1877,4204693.248,1200.0,104,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (475555.1497947672 4204685.58219567, 475547.18770478055 4204686.293779795, 475469.58598394523 4204693.248689675)",999.0,999.0
104,10976007,secondary,2,,,Φιλαδελφείας,0,25.587,30.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,475444.1109,4204693.248,475460.4301,4204695.532,1200.0,105,2: Urban road with sidewalk more than 1.5 m wide,"LINESTRING (475469.58598394523 4204693.248689675, 475460.4300591961 4204694.07487342, 475444.11087848584 4204695.532699863)",999.0,999.0
105,10976008,residential,1,,,Αλκιβιάδου,0,90.459,15.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,475778.1452,4204521.523,475778.1452,4204431.348,1200.0,106,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (475784.8559887285 4204521.523250024, 475778.145179571 4204431.348729921)",999.0,999.0
106,10976008,residential,1,,,Αλκιβιάδου,0,75.858,15.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,475773.0225,4204431.348,475773.3621,4204355.693,1200.0,107,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (475778.145179571 4204431.348729921, 475773.36206209846 4204360.674209321, 475773.02248801925 4204355.693388288)",999.0,999.0
107,10976009,residential,1,,,Σωνιέρου,0,64.292,30.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,2: with pedestrian crossing controlled by traffic lights,475701.1015,4204313.414,475713.4772,4204250.588,1200.0,108,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (475714.63456450764 4204313.414689085, 475713.47719224356 4204308.059042656, 475705.2059495181 4204269.6380131645, 475701.1015092165 4204250.588292926)",999.0,999.0
108,10976009,residential,1,,,Σωνιέρου,0,47.633,30.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,475691.1903,4204250.588,475691.1903,4204204.017,1200.0,109,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (475701.1015092165 4204250.588292926, 475691.1903017346 4204204.01702909)",999.0,999.0
109,10976009,residential,1,,,Σωνιέρου,0,47.673,30.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,475681.0331,4204204.017,475681.0331,4204157.457,1200.0,110,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (475691.1903017346 4204204.01702909, 475681.0331401893 4204157.457602278)",999.0,999.0
110,10976009,residential,1,,,Σωνιέρου,0,69.444,30.0,"car,bicycle,escooter,walk",1: good condition,0: yes obstacles,0: without pedestrian crossings,475666.4134,4204157.457,475667.5353,4204089.597,1200.0,111,1: Urban road with sidewalk less than 1.5 m wide,"LINESTRING (475681.0331401893 4204157.457602278, 475667.53526448784 4204094.819790043, 475666.41335132514 4204089.597191113)",999.0,999.0
